n_wait,rep_n,agent_type,p_delayed
4,5,MB,0.8649485459075559
4,5,MF,0.0032578816100466085
4,6,MB,0.6253624154871358
4,6,MF,0.0008625205020692117
4,7,MB,0.21127265991801641
4,7,MF,0.002679472554032304
4,8,MB,0.7881643529404171
4,8,MF,0.04213965822963593
4,9,MB,0.3975777711083611
4,9,MF,0.0029962401216722194
4,10,MB,0.4379704748450499
4,10,MF,0.0035289757706552603
4,11,MB,0.19112709387785765
4,11,MF,0.00023557774212237952
4,12,MB,0.845274786664509
4,12,MF,0.005342615025389241
4,13,MB,0.23982355881111775
4,13,MF,0.0009539457855480617
4,14,MB,0.8475152759625025
4,14,MF,0.0034992138650678734
4,15,MB,0.2342463017236781
4,15,MF,0.0016769398756999883
4,16,MB,0.7717196092215518
4,16,MF,0.003177701587788361
4,17,MB,0.1832942670940665
4,17,MF,0.0053829039834194115
4,18,MB,0.26794849853169816
4,18,MF,0.15248091921196466
4,19,MB,0.8087794120887936
4,19,MF,0.0027718341139845036
4,20,MB,0.19998954235330055
4,20,MF,0.0034889689238599537
4,21,MB,0.7478156718802993
4,21,MF,0.0034980896355038143
4,22,MB,0.11308645996395696
4,22,MF,0.0027347450358429816
4,23,MB,0.6510221904699335
4,23,MF,0.0004020792871932226
4,24,MB,0.8432543678128964
4,24,MF,0.0024726110196137473
4,25,MB,0.7662940206793424
4,25,MF,0.003163290804528942
4,26,MB,0.20418852864538628
4,26,MF,0.0021749998200664613
4,27,MB,0.8844200785071733
4,27,MF,0.00031790764672122375
4,28,MB,0.7605573796312598
4,28,MF,0.0007012872304573045
4,29,MB,0.8455043566782575
4,29,MF,0.0008588729516152175
4,30,MB,0.16440380704499133
4,30,MF,0.0038516630776356956
4,31,MB,0.09272227571830874
4,31,MF,0.2849877645652358
4,32,MB,0.22139906919247015
4,32,MF,0.0034992138682371147
4,33,MB,0.855284460821861
4,33,MF,0.003123966601467411
4,34,MB,0.7620223061487744
