agent_type,rep_n,train_n,uncertainty
MB,95,128,0.22119056026358908
MB,95,129,0.22116945860863135
MB,95,130,0.22114942601761178
MB,95,131,0.22113040765957936
MB,95,132,0.2211123515815615
MB,95,133,0.22109520855106057
MB,95,134,0.22107893190779482
MB,95,135,0.2210634774240856
MB,95,136,0.22104880317332332
MB,95,137,0.22103486940601047
MB,95,138,0.22103486940601047
MB,95,139,0.22102163843288913
MB,95,140,0.22100907451471852
MB,95,141,0.22100592525514828
MB,95,142,0.22099415239287235
MB,95,143,0.22098297261020006
MB,95,144,0.22097235581794994
MB,95,145,0.22097235581794994
MB,95,146,0.22096979219660462
MB,95,147,0.22095983831515253
MB,95,148,0.22095038535543332
MB,95,149,0.22094140795500272
MB,95,150,0.22093288205062256
MB,95,151,0.22092478481023403
MB,95,152,0.22091709456863795
MB,95,153,0.22090979076666506
MB,95,154,0.2209028538936325
MB,95,155,0.2209028538936325
MB,95,156,0.22089626543289942
MB,95,157,0.22089000781034474
MB,95,158,0.22088406434560115
MB,95,159,0.2208784192058889
MB,95,160,0.22087305736230123
MB,95,161,0.22086796454841318
MB,95,162,0.22086312722107126
MB,95,163,0.22086312722107126
MB,95,164,0.2208620003815005
MB,95,165,0.22085746207915202
MB,95,166,0.2208531513752645
MB,95,167,0.22084905682312506
MB,95,168,0.22084516755489292
MB,95,169,0.22084147325201275
MB,95,170,0.22083796411717416
MB,95,171,0.22083717745056342
MB,95,172,0.22083388354004385
MB,95,173,0.22083075469128755
MB,95,174,0.22082778261543357
MB,95,175,0.2208249594415611
MB,95,176,0.22082227769545004
MB,95,177,0.2208197302794368
MB,95,178,0.2208197302794368
MB,95,179,0.2208173104533101
MB,95,180,0.22081501181618413
MB,95,181,0.22081282828930815
MB,95,182,0.22081075409975381
MB,95,183,0.22081075409975381
MB,95,184,0.2208087837649414
MB,95,185,0.2208069120779541
MB,95,186,0.22080513409360558
MB,95,187,0.22080344511521977
MB,95,188,0.22080308079577016
MB,95,189,0.2208014945839859
MB,95,190,0.22079998776919174
MB,95,191,0.22079855637310752
MB,95,192,0.22079719661718877
MB,95,193,0.2207959049125613
MB,95,194,0.22079467785046525
MB,95,195,0.2207935121931831
MB,95,196,0.22079240486542928
MB,95,197,0.22079135294617436
MB,95,198,0.22079035366088517
MB,95,199,0.22079035366088517
MF,96,0,1.1
MF,96,1,1.1
MF,96,2,0.6
MF,96,3,0.6
MF,96,4,0.2820789755988283
MF,96,5,0.2820789755988283
MF,96,6,0.2820789755988283
MF,96,7,0.2410626606014855
MF,96,8,0.21919882934592244
MF,96,9,0.21075071663226103
MF,96,10,0.20761136840927452
MF,96,11,0.2064705208960853
MF,96,12,0.2060638442683101
MF,96,13,0.20592112063361098
MF,96,14,0.20587162072766652
MF,96,15,0.20585460117642013
MF,96,16,0.20584878585472866
MF,96,17,0.20584680776698655
MF,96,18,0.20584613709162516
MF,96,19,0.20584591022711307
MF,96,20,0.20584583361647182
MF,96,21,0.20584580777711795
MF,96,22,0.20584579906969683
MF,96,23,0.20584579613733311
MF,96,24,0.20584579515027526
MF,96,25,0.2058457948181368
MF,96,26,0.20584579470640224
MF,96,27,0.2058457946688389
MF,96,28,0.2058457946561923
MF,96,29,0.20584579465193617
MF,96,30,0.20584579465050423
MF,96,31,0.20584579465002256
MF,96,32,0.20584579464986058
MF,96,33,0.2058457946498061
MF,96,34,0.20584579464978778
MF,96,35,0.2058457946497816
MF,96,36,0.20584579464977953
MF,96,37,0.20584579464977887
MF,96,38,0.20584579464977865
MF,96,39,0.20584579464977854
MF,96,40,0.20584579464977848
MF,96,41,0.2058457946497785
MF,96,42,0.2058457946497785
MF,96,43,0.2058457946497785
MF,96,44,0.2058457946497785
MF,96,45,0.2058457946497785
MF,96,46,0.2058457946497785
MF,96,47,0.2058457946497785
MF,96,48,0.2058457946497785
MF,96,49,0.2058457946497785
MF,96,50,0.2058457946497785
MF,96,51,0.2058457946497785
MF,96,52,0.2058457946497785
MF,96,53,0.2058457946497785
MF,96,54,0.2058457946497785
MF,96,55,0.2058457946497785
MF,96,56,0.2058457946497785
MF,96,57,0.2058457946497785
MF,96,58,0.2058457946497785
MF,96,59,0.2058457946497785
MF,96,60,0.2058457946497785
MF,96,61,0.2058457946497785
MF,96,62,0.2058457946497785
MF,96,63,0.2058457946497785
MF,96,64,0.2058457946497785
MF,96,65,0.2058457946497785
MF,96,66,0.2058457946497785
MF,96,67,0.2058457946497785
MF,96,68,0.2058457946497785
MF,96,69,0.2058457946497785
MF,96,70,0.2058457946497785
MF,96,71,0.2058457946497785
MF,96,72,0.2058457946497785
MF,96,73,0.2058457946497785
MF,96,74,0.2058457946497785
MF,96,75,0.2058457946497785
MF,96,76,0.2058457946497785
MF,96,77,0.2058457946497785
MF,96,78,0.2058457946497785
MF,96,79,0.2058457946497785
MF,96,80,0.2058457946497785
MF,96,81,0.2058457946497785
MF,96,82,0.2058457946497785
MF,96,83,0.2058457946497785
MF,96,84,0.2058457946497785
MF,96,85,0.2058457946497785
MF,96,86,0.2058457946497785
MF,96,87,0.2058457946497785
MF,96,88,0.2058457946497785
MF,96,89,0.2058457946497785
MF,96,90,0.2058457946497785
MF,96,91,0.2058457946497785
MF,96,92,0.2058457946497785
MF,96,93,0.2058457946497785
MF,96,94,0.2058457946497785
MF,96,95,0.2058457946497785
MF,96,96,0.2058457946497785
MF,96,97,0.2058457946497785
MF,96,98,0.2058457946497785
MF,96,99,0.2058457946497785
MF,96,100,0.2058457946497785
MF,96,101,0.2058457946497785
MF,96,102,0.2058457946497785
MF,96,103,0.2058457946497785
MF,96,104,0.2058457946497785
MF,96,105,0.2058457946497785
MF,96,106,0.2058457946497785
MF,96,107,0.2058457946497785
MF,96,108,0.2058457946497785
MF,96,109,0.2058457946497785
MF,96,110,0.2058457946497785
MF,96,111,0.2058457946497785
MF,96,112,0.2058457946497785
MF,96,113,0.2058457946497785
MF,96,114,0.2058457946497785
MF,96,115,0.2058457946497785
MF,96,116,0.2058457946497785
MF,96,117,0.2058457946497785
MF,96,118,0.2058457946497785
MF,96,119,0.2058457946497785
MF,96,120,0.2058457946497785
MF,96,121,0.2058457946497785
MF,96,122,0.2058457946497785
MF,96,123,0.2058457946497785
MF,96,124,0.2058457946497785
MF,96,125,0.2058457946497785
MF,96,126,0.2058457946497785
MF,96,127,0.2058457946497785
MF,96,128,0.2058457946497785
MF,96,129,0.2058457946497785
MF,96,130,0.2058457946497785
MF,96,131,0.2058457946497785
MF,96,132,0.2058457946497785
MF,96,133,0.2058457946497785
MF,96,134,0.2058457946497785
MF,96,135,0.2058457946497785
MF,96,136,0.2058457946497785
MF,96,137,0.2058457946497785
MF,96,138,0.2058457946497785
MF,96,139,0.2058457946497785
MF,96,140,0.2058457946497785
MF,96,141,0.2058457946497785
MF,96,142,0.2058457946497785
MF,96,143,0.2058457946497785
MF,96,144,0.2058457946497785
MF,96,145,0.2058457946497785
MF,96,146,0.2058457946497785
MF,96,147,0.2058457946497785
MF,96,148,0.2058457946497785
MF,96,149,0.2058457946497785
MF,96,150,0.2058457946497785
MF,96,151,0.2058457946497785
MF,96,152,0.2058457946497785
MF,96,153,0.2058457946497785
MF,96,154,0.2058457946497785
MF,96,155,0.2058457946497785
MF,96,156,0.2058457946497785
MF,96,157,0.2058457946497785
MF,96,158,0.2058457946497785
MF,96,159,0.2058457946497785
MF,96,160,0.2058457946497785
MF,96,161,0.2058457946497785
MF,96,162,0.2058457946497785
MF,96,163,0.2058457946497785
MF,96,164,0.2058457946497785
MF,96,165,0.2058457946497785
MF,96,166,0.2058457946497785
MF,96,167,0.2058457946497785
MF,96,168,0.2058457946497785
MF,96,169,0.2058457946497785
MF,96,170,0.2058457946497785
MF,96,171,0.2058457946497785
MF,96,172,0.2058457946497785
MF,96,173,0.2058457946497785
MF,96,174,0.2058457946497785
MF,96,175,0.2058457946497785
MF,96,176,0.2058457946497785
MF,96,177,0.2058457946497785
MF,96,178,0.2058457946497785
MF,96,179,0.2058457946497785
MF,96,180,0.2058457946497785
MF,96,181,0.2058457946497785
MF,96,182,0.2058457946497785
MF,96,183,0.2058457946497785
MF,96,184,0.2058457946497785
MF,96,185,0.2058457946497785
MF,96,186,0.2058457946497785
MF,96,187,0.2058457946497785
MF,96,188,0.2058457946497785
MF,96,189,0.2058457946497785
MF,96,190,0.2058457946497785
MF,96,191,0.2058457946497785
MF,96,192,0.2058457946497785
MF,96,193,0.2058457946497785
MF,96,194,0.2058457946497785
MF,96,195,0.2058457946497785
MF,96,196,0.2058457946497785
MF,96,197,0.2058457946497785
MF,96,198,0.2058457946497785
MF,96,199,0.2058457946497785
MB,96,0,1.09971659728908
MB,96,1,0.6450775886631825
MB,96,2,0.6284806749058099
MB,96,3,0.5574087815242614
MB,96,4,0.3748099884399272
MB,96,5,0.37418230829566135
MB,96,6,0.35707006765142846
MB,96,7,0.35694069742196977
MB,96,8,0.3569090269044216
MB,96,9,0.35381991775766386
MB,96,10,0.33802139717673446
MB,96,11,0.3380197889246827
MB,96,12,0.3248941358522721
MB,96,13,0.3248937838288186
MB,96,14,0.3136941949701548
MB,96,15,0.3136941165738514
MB,96,16,0.3041424326409491
MB,96,17,0.29593425925958927
MB,96,18,0.2888319048756093
MB,96,19,0.2826459007847626
MB,96,20,0.27732860811980564
MB,96,21,0.2725330144097381
MB,96,22,0.2682830152326191
MB,96,23,0.26449718505885356
MB,96,24,0.26110893462015994
MB,96,25,0.2611089229620204
MB,96,26,0.2611089200996506
MB,96,27,0.2580634188662648
MB,96,28,0.2569602473536141
MB,96,29,0.25430597758370377
MB,96,30,0.2519010780193245
MB,96,31,0.2510587125487933
MB,96,32,0.25105871251090006
MB,96,33,0.24893880316352124
MB,96,34,0.2470052539566422
MB,96,35,0.24523675395583056
MB,96,36,0.24361507980335706
MB,96,37,0.24212455615917272
MB,96,38,0.24075162529235594
MB,96,39,0.2394845009882859
MB,96,40,0.23831288816051566
MB,96,41,0.23722775408989172
MB,96,42,0.23722775408203012
MB,96,43,0.23622114053992738
MB,96,44,0.23528600852681592
MB,96,45,0.23494099939876845
MB,96,46,0.23409329683240676
MB,96,47,0.234093296831952
MB,96,48,0.23330358294198072
MB,96,49,0.232567035502263
MB,96,50,0.23256703550215363
MB,96,51,0.2318793309469417
MB,96,52,0.2312365814787758
MB,96,53,0.23063528151077095
MB,96,54,0.23041565304833234
MB,96,55,0.22986572947168682
MB,96,56,0.22935032850541992
MB,96,57,0.228866911737428
MB,96,58,0.22886691173742157
MB,96,59,0.22886691173742013
MB,96,60,0.22841316791231214
MB,96,61,0.2284131679123117
MB,96,62,0.22798698818524166
MB,96,63,0.22798698818524155
MB,96,64,0.22758644456791044
MB,96,65,0.22758644456791044
MB,96,66,0.22720977109388518
MB,96,67,0.22720977109388518
MB,96,68,0.22685534730900359
MB,96,69,0.22652168375681236
MB,96,70,0.2262074091816324
MB,96,71,0.2259112592151863
MB,96,72,0.22563206634859367
MB,96,73,0.22536875102132614
MB,96,74,0.22512031368354646
MB,96,75,0.22512031368354646
MB,96,76,0.22512031368354646
MB,96,77,0.22512031368354646
MB,96,78,0.2250290148151768
MB,96,79,0.224799484298144
MB,96,80,0.2245827572029433
MB,96,81,0.22437805298839153
MB,96,82,0.22437805298839153
MB,96,83,0.2241846455108787
MB,96,84,0.22400185854268206
MB,96,85,0.22382906172827766
MB,96,86,0.22366566692894818
MB,96,87,0.22351112491236247
MB,96,88,0.22336492234927963
MB,96,89,0.22322657908422405
MB,96,90,0.223095645651052
MB,96,91,0.22297170100781438
MB,96,92,0.22297170100781438
MB,96,93,0.22285435046837365
MB,96,94,0.22274322381085332
MB,96,95,0.22263797354530201
MB,96,96,0.22253827332494625
MB,96,97,0.2224438164871555
MB,96,98,0.22235431471177225
MB,96,99,0.22226949678579855
MB,96,100,0.2221891074646145
MB,96,101,0.22211290642093262
MB,96,102,0.22204066727362437
MB,96,103,0.22197217668934432
MB,96,104,0.22197217668934432
MB,96,105,0.2219072335506037
MB,96,106,0.22184564818458818
MB,96,107,0.22178724164755825
MB,96,108,0.22173184506019028
MB,96,109,0.22167929898965433
MB,96,110,0.22162945287462543
MB,96,111,0.22158216448977586
MB,96,112,0.2215372994466308
MB,96,113,0.2214947307279298
MB,96,114,0.22145433825291605
MB,96,115,0.2214160084711908
MB,96,116,0.22140193382579176
MB,96,117,0.2213885741677052
MB,96,118,0.2213535897478759
MB,96,119,0.2213415500312489
MB,96,120,0.22130895695550024
MB,96,121,0.22127802272967156
MB,96,122,0.22124866152594103
MB,96,123,0.2212207920947853
MB,96,124,0.22119433750727835
MB,96,125,0.22119433750727835
MB,96,126,0.2212469699921269
MB,96,127,0.22122302916037262
MB,96,128,0.22120030117996925
MB,96,129,0.2211787238514168
MB,96,130,0.2211582382392192
MB,96,131,0.2211582382392192
MB,96,132,0.22113878849334356
MB,96,133,0.2211203216811516
MB,96,134,0.22111416642180204
MB,96,135,0.22109694194965712
MB,96,136,0.2210913905013726
MB,96,137,0.2210913905013726
MB,96,138,0.22107531460541652
MB,96,139,0.22107030739857425
MB,96,140,0.22105529419288128
MB,96,141,0.2210410381661687
MB,96,142,0.22103674834994969
MB,96,143,0.2210326740740577
MB,96,144,0.22101955655128247
MB,96,145,0.22100710004839663
MB,96,146,0.22099527100976624
MB,96,147,0.22098403760718832
MB,96,148,0.2209733696486167
MB,96,149,0.22096323849193344
MB,96,150,0.22095361696347582
MB,96,151,0.220944479281028
MB,96,152,0.22093580098102006
MB,96,153,0.2209275588496855
MB,96,154,0.22091973085795147
MB,96,155,0.2209122960998401
MB,96,156,0.2209122960998401
MB,96,157,0.22091020866588185
MB,96,158,0.22090325187009385
MB,96,159,0.22090325187009385
MB,96,160,0.22089664438742007
MB,96,161,0.22089036860806988
MB,96,162,0.22088440781686391
MB,96,163,0.22088440781686391
MB,96,164,0.22087874614711756
MB,96,165,0.2208772125338263
MB,96,166,0.2208772125338263
MB,96,167,0.22087191170992693
MB,96,168,0.22086687679759753
MB,96,169,0.22086209441617388
MB,96,170,0.22085755186235279
MB,96,171,0.22085755186235279
MB,96,172,0.22085323707550863
MB,96,173,0.22084913860482125
MB,96,174,0.2208452455781208
MB,96,175,0.22084154767236153
MB,96,176,0.22083803508562094
MB,96,177,0.22083469851055793
MB,96,178,0.2208315291092452
MB,96,179,0.22082851848930174
MB,96,180,0.22082565868126003
MB,96,181,0.22082294211709452
MB,96,182,0.22082036160986318
MB,96,183,0.22081791033438836
MB,96,184,0.22081558180893224
MB,96,185,0.22081336987781364
MB,96,186,0.22081126869490952
MB,96,187,0.22080927270800688
MB,96,188,0.22080737664394778
MB,96,189,0.22080557549453705
MB,96,190,0.22080386450316591
MB,96,191,0.22080386450316591
MB,96,192,0.22080386450316591
MB,96,193,0.22080223915211805
MB,96,194,0.2208006951505216
MB,96,195,0.2207992284229121
MB,96,196,0.22079783509837914
MB,96,197,0.22079651150026014
MB,96,198,0.22079525413636325
MB,96,199,0.22079405968967747
MF,97,0,1.1
MF,97,1,0.6
MF,97,2,0.2820789755988283
MF,97,3,0.22928132414553062
MF,97,4,0.21377845060930134
MF,97,5,0.2085884239773701
MF,97,6,0.20679421214103433
MF,97,7,0.20617210273396547
MF,97,8,0.2059574498568225
MF,97,9,0.2058838264308369
MF,97,10,0.20585870366107123
MF,97,11,0.20585016494305414
MF,97,12,0.2058472713825556
MF,97,13,0.20584629295031376
MF,97,14,0.20584629295031376
MF,97,15,0.205845962624113
MF,97,16,0.20584585123147137
MF,97,17,0.20584581369899146
MF,97,18,0.20584580106053385
MF,97,19,0.20584580106053385
MF,97,20,0.20584579680662
MF,97,21,0.20584579680662
MF,97,22,0.20584579537527858
MF,97,23,0.20584579489377924
MF,97,24,0.20584579473183198
MF,97,25,0.20584579467736952
MF,97,26,0.20584579465905561
MF,97,27,0.20584579465289768
MF,97,28,0.2058457946508272
MF,97,29,0.2058457946501311
MF,97,30,0.20584579464989705
MF,97,31,0.20584579464981834
MF,97,32,0.2058457946497919
MF,97,33,0.205845794649783
MF,97,34,0.20584579464978
MF,97,35,0.205845794649779
MF,97,36,0.20584579464977867
MF,97,37,0.20584579464977854
MF,97,38,0.20584579464977848
MF,97,39,0.2058457946497785
MF,97,40,0.2058457946497785
MF,97,41,0.2058457946497785
MF,97,42,0.2058457946497785
MF,97,43,0.2058457946497785
MF,97,44,0.2058457946497785
MF,97,45,0.2058457946497785
MF,97,46,0.2058457946497785
MF,97,47,0.2058457946497785
MF,97,48,0.2058457946497785
MF,97,49,0.2058457946497785
MF,97,50,0.2058457946497785
MF,97,51,0.2058457946497785
MF,97,52,0.2058457946497785
MF,97,53,0.2058457946497785
MF,97,54,0.2058457946497785
MF,97,55,0.2058457946497785
MF,97,56,0.2058457946497785
MF,97,57,0.2058457946497785
MF,97,58,0.2058457946497785
MF,97,59,0.2058457946497785
MF,97,60,0.2058457946497785
MF,97,61,0.2058457946497785
MF,97,62,0.2058457946497785
MF,97,63,0.2058457946497785
MF,97,64,0.2058457946497785
MF,97,65,0.2058457946497785
MF,97,66,0.2058457946497785
MF,97,67,0.2058457946497785
MF,97,68,0.2058457946497785
MF,97,69,0.2058457946497785
MF,97,70,0.2058457946497785
MF,97,71,0.2058457946497785
MF,97,72,0.2058457946497785
MF,97,73,0.2058457946497785
MF,97,74,0.2058457946497785
MF,97,75,0.2058457946497785
MF,97,76,0.2058457946497785
MF,97,77,0.2058457946497785
MF,97,78,0.2058457946497785
MF,97,79,0.2058457946497785
MF,97,80,0.2058457946497785
MF,97,81,0.2058457946497785
MF,97,82,0.2058457946497785
MF,97,83,0.2058457946497785
MF,97,84,0.2058457946497785
MF,97,85,0.2058457946497785
MF,97,86,0.2058457946497785
MF,97,87,0.2058457946497785
MF,97,88,0.2058457946497785
MF,97,89,0.2058457946497785
MF,97,90,0.2058457946497785
MF,97,91,0.2058457946497785
MF,97,92,0.2058457946497785
MF,97,93,0.2058457946497785
MF,97,94,0.2058457946497785
MF,97,95,0.2058457946497785
MF,97,96,0.2058457946497785
MF,97,97,0.2058457946497785
MF,97,98,0.2058457946497785
MF,97,99,0.2058457946497785
MF,97,100,0.2058457946497785
MF,97,101,0.2058457946497785
MF,97,102,0.2058457946497785
MF,97,103,0.2058457946497785
MF,97,104,0.2058457946497785
MF,97,105,0.2058457946497785
MF,97,106,0.2058457946497785
MF,97,107,0.2058457946497785
MF,97,108,0.2058457946497785
MF,97,109,0.2058457946497785
MF,97,110,0.2058457946497785
MF,97,111,0.2058457946497785
MF,97,112,0.2058457946497785
MF,97,113,0.2058457946497785
MF,97,114,0.2058457946497785
MF,97,115,0.2058457946497785
MF,97,116,0.2058457946497785
MF,97,117,0.2058457946497785
MF,97,118,0.2058457946497785
MF,97,119,0.2058457946497785
MF,97,120,0.2058457946497785
MF,97,121,0.2058457946497785
MF,97,122,0.2058457946497785
MF,97,123,0.2058457946497785
MF,97,124,0.2058457946497785
MF,97,125,0.2058457946497785
MF,97,126,0.2058457946497785
MF,97,127,0.2058457946497785
MF,97,128,0.2058457946497785
MF,97,129,0.2058457946497785
MF,97,130,0.2058457946497785
MF,97,131,0.2058457946497785
MF,97,132,0.2058457946497785
MF,97,133,0.2058457946497785
MF,97,134,0.2058457946497785
MF,97,135,0.2058457946497785
MF,97,136,0.2058457946497785
MF,97,137,0.2058457946497785
MF,97,138,0.2058457946497785
MF,97,139,0.2058457946497785
MF,97,140,0.2058457946497785
MF,97,141,0.2058457946497785
MF,97,142,0.2058457946497785
MF,97,143,0.2058457946497785
MF,97,144,0.2058457946497785
MF,97,145,0.2058457946497785
MF,97,146,0.2058457946497785
MF,97,147,0.2058457946497785
MF,97,148,0.2058457946497785
MF,97,149,0.2058457946497785
MF,97,150,0.2058457946497785
MF,97,151,0.2058457946497785
MF,97,152,0.2058457946497785
MF,97,153,0.2058457946497785
MF,97,154,0.2058457946497785
MF,97,155,0.2058457946497785
MF,97,156,0.2058457946497785
MF,97,157,0.2058457946497785
MF,97,158,0.2058457946497785
MF,97,159,0.2058457946497785
MF,97,160,0.2058457946497785
MF,97,161,0.2058457946497785
MF,97,162,0.2058457946497785
MF,97,163,0.2058457946497785
MF,97,164,0.2058457946497785
MF,97,165,0.2058457946497785
MF,97,166,0.2058457946497785
MF,97,167,0.2058457946497785
MF,97,168,0.2058457946497785
MF,97,169,0.2058457946497785
MF,97,170,0.2058457946497785
MF,97,171,0.2058457946497785
MF,97,172,0.2058457946497785
MF,97,173,0.2058457946497785
MF,97,174,0.2058457946497785
MF,97,175,0.2058457946497785
MF,97,176,0.2058457946497785
MF,97,177,0.2058457946497785
MF,97,178,0.2058457946497785
MF,97,179,0.2058457946497785
MF,97,180,0.2058457946497785
MF,97,181,0.2058457946497785
MF,97,182,0.2058457946497785
MF,97,183,0.2058457946497785
MF,97,184,0.2058457946497785
MF,97,185,0.2058457946497785
MF,97,186,0.2058457946497785
MF,97,187,0.2058457946497785
MF,97,188,0.2058457946497785
MF,97,189,0.2058457946497785
MF,97,190,0.2058457946497785
MF,97,191,0.2058457946497785
MF,97,192,0.2058457946497785
MF,97,193,0.2058457946497785
MF,97,194,0.2058457946497785
MF,97,195,0.2058457946497785
MF,97,196,0.2058457946497785
MF,97,197,0.2058457946497785
MF,97,198,0.2058457946497785
MF,97,199,0.2058457946497785
MB,97,0,1.09971659728908
MB,97,1,0.7827800948772675
MB,97,2,0.7091678849188736
MB,97,3,0.3760886499203812
MB,97,4,0.36391844710312854
MB,97,5,0.3615301162216206
MB,97,6,0.34687792370303105
MB,97,7,0.34181521026234035
MB,97,8,0.32865978589439715
MB,97,9,0.3285593394273254
MB,97,10,0.3171275059014562
MB,97,11,0.317105251507355
MB,97,12,0.3170997914195173
MB,97,13,0.30724937721167767
MB,97,14,0.30414279810651956
MB,97,15,0.30414250468312776
MB,97,16,0.30151637816583376
MB,97,17,0.3015163608909278
MB,97,18,0.29354021412853903
MB,97,19,0.28666193192353384
MB,97,20,0.2866619282232967
MB,97,21,0.2806830271098485
MB,97,22,0.2789613842313341
MB,97,23,0.2739821029930032
MB,97,24,0.26949432275467455
MB,97,25,0.2655199177709576
MB,97,26,0.2619802306987411
MB,97,27,0.25881172991826173
MB,97,28,0.255962574639109
MB,97,29,0.25505711685912325
MB,97,30,0.2550571168194742
MB,97,31,0.25255615235717
MB,97,32,0.2502895312721102
MB,97,33,0.2502895312628888
MB,97,34,0.24822826388652697
MB,97,35,0.2475761251529245
MB,97,36,0.24757612515238603
MB,97,37,0.24574327347813874
MB,97,38,0.24406648210522064
MB,97,39,0.24354808015137097
MB,97,40,0.24204579888194178
MB,97,41,0.240664539346911
MB,97,42,0.23939176307047183
MB,97,43,0.23821658913936483
MB,97,44,0.23712952622785088
MB,97,45,0.23612225544041865
MB,97,46,0.2351874530045197
MB,97,47,0.2343186444819776
MB,97,48,0.23351008410979612
MB,97,49,0.23275665432658665
MB,97,50,0.23250909833923838
MB,97,51,0.2318211745308223
MB,97,52,0.23117868024088617
MB,97,53,0.23057801131598887
MB,97,54,0.23001591804055976
MB,97,55,0.2294894624213205
MB,97,56,0.22931804386731724
MB,97,57,0.2293180438673157
MB,97,58,0.22915676146379949
MB,97,59,0.2286823122270969
MB,97,60,0.22853906229715681
MB,97,61,0.22840408249547284
MB,97,62,0.22797455387622567
MB,97,63,0.22785435414071542
MB,97,64,0.22745773417800264
MB,97,65,0.22745773417800264
MB,97,66,0.2270851430346087
MB,97,67,0.22698379265389457
MB,97,68,0.2266390540997434
MB,97,69,0.2263148101269853
MB,97,70,0.2263148101269853
MB,97,71,0.2260096711515326
MB,97,72,0.22572236027153747
MB,97,73,0.22545170214715804
MB,97,74,0.22537903941632087
MB,97,75,0.22512780947482303
MB,97,76,0.22512780947482303
MB,97,77,0.22489093270949978
MB,97,78,0.22466749703369926
MB,97,79,0.22445665802112702
MB,97,80,0.22425763287279865
MB,97,81,0.22406969502713547
MB,97,82,0.22389216933339484
MB,97,83,0.22389216933339484
MB,97,84,0.22372442771986156
MB,97,85,0.22356588529768218
MB,97,86,0.2234159968492334
MB,97,87,0.2232742536567408
MB,97,88,0.22314018063263286
MB,97,89,0.2230133337180964
MB,97,90,0.222893297520519
MB,97,91,0.22277968316416463
MB,97,92,0.22267212633156308
MB,97,93,0.2225702854758036
MB,97,94,0.22247384018627903
MB,97,95,0.22247384018627903
MB,97,96,0.22238248969245333
MB,97,97,0.22238248969245333
MB,97,98,0.22229595149199866
MB,97,99,0.22227226290459068
MB,97,100,0.2221914808127161
MB,97,101,0.2221149329657861
MB,97,102,0.22204238789192599
MB,97,103,0.2219736277276415
MB,97,104,0.2219084473228784
MB,97,105,0.2219084473228784
MB,97,106,0.22184665341418586
MB,97,107,0.2217880638599119
MB,97,108,0.2217325069320104
MB,97,109,0.22167982065956982
MB,97,110,0.22167982065956982
MB,97,111,0.22162985221965492
MB,97,112,0.22158245737150362
MB,97,113,0.22153749993048755
MB,97,114,0.2214948512785917
MB,97,115,0.221454389908481
MB,97,116,0.22141600099848213
MB,97,117,0.22137957601606872
MB,97,118,0.22136979940177037
MB,97,119,0.22133572880396457
MB,97,120,0.22133572880396457
MB,97,121,0.2213033974112707
MB,97,122,0.22129502707733117
MB,97,123,0.22126476597488565
MB,97,124,0.22123604658290852
MB,97,125,0.2212087889793085
MB,97,126,0.22118291752083397
MB,97,127,0.22117645262034613
MB,97,128,0.22117645262034613
MB,97,129,0.22115222074862628
MB,97,130,0.2212069464827402
MB,97,131,0.2212069464827402
MB,97,132,0.22118501148503733
MB,97,133,0.22118501148503733
MB,97,134,0.22116418860335918
MB,97,135,0.2211444207166896
MB,97,136,0.2211444207166896
MB,97,137,0.22112565371024773
MB,97,138,0.22110783631017972
MB,97,139,0.22109091992802765
MB,97,140,0.2210748585143376
MB,97,141,0.22105960842079975
MB,97,142,0.2210451282703837
MB,97,143,0.22103137883495017
MB,97,144,0.2210183229198578
MB,97,145,0.22100592525514828
MB,97,146,0.22099415239287235
MB,97,147,0.22098297261020006
MB,97,148,0.22098297261020006
MB,97,149,0.22097235581794994
MB,97,150,0.22096227347421094
MB,97,151,0.2209526985027498
MB,97,152,0.2209526985027498
MB,97,153,0.22094360521591971
MB,97,154,0.22093496924179956
MB,97,155,0.22092676745531836
MB,97,156,0.22092676745531836
MB,97,157,0.22092676745531836
MB,97,158,0.22092676745531836
MB,97,159,0.22091897791312776
MB,97,160,0.22091157979200926
MB,97,161,0.22091157979200926
MB,97,162,0.2209045533306051
MB,97,163,0.2208978797742912
MB,97,164,0.22089626543289942
MB,97,165,0.22089473195739773
MB,97,166,0.2208885511076153
MB,97,167,0.22088268056735183
MB,97,168,0.22087710469718258
MB,97,169,0.22087180865179834
MB,97,170,0.22086677833910806
MB,97,171,0.2208620003815005
MB,97,172,0.22085746207915202
MB,97,173,0.22085746207915202
MB,97,174,0.2208531513752645
MB,97,175,0.22084905682312506
MB,97,176,0.22084516755489292
MB,97,177,0.22084147325201275
MB,97,178,0.22084147325201275
MB,97,179,0.22083796411717416
MB,97,180,0.22083717745056342
MB,97,181,0.22083388354004385
MB,97,182,0.22083075469128755
MB,97,183,0.22082778261543357
MB,97,184,0.2208249594415611
MB,97,185,0.2208249594415611
MB,97,186,0.22082227769545004
MB,97,187,0.22082227769545004
MB,97,188,0.22082169953396424
MB,97,189,0.22082115029964922
MB,97,190,0.22081865927894417
MB,97,191,0.22081629302587202
MB,97,192,0.2208140452809031
MB,97,193,0.22081191009954937
MB,97,194,0.22080988183641304
MB,97,195,0.2208079551300468
MB,97,196,0.2208061248885934
MB,97,197,0.22080438627615817
MB,97,198,0.22080273469987644
MB,97,199,0.2208011657976402
MF,98,0,1.1
MF,98,1,0.6
MF,98,2,0.2820789755988283
MF,98,3,0.2820789755988283
MF,98,4,0.2820789755988283
